5905710071782*0.000*4.77
5902704999688*0.000*16.97
5902704999763*2.000*7.62
5902704993747*1.000*4.28
5902704993730*5.000*4.39
731509300727*0.000*4.85
5902704999381*0.000*4.20
5902704999428*3.000*1.87
5902704999435*2.000*1.93
3031449635093*3.000*2.98
5902704999336*0.000*2.41
5902704999350*2.000*2.09
5902704999367*2.000*2.17
5902704999343*5.000*2.11
5902704999398*1.000*18.43
3031449649991*1.000*16.56
3468080145092*1.000*11.30
5410267507757*0.000*30.38
3031449638704*1.000*2.90
5902704999312*2.000*2.41
5902704999282*0.000*4.69
3031449639978*4.000*3.58
0050051275124*0.000*8.02
050051275193*0.000*7.46
050051450194*0.000*5.91
0050051275155*0.000*8.02
050051275124*1.000*7.56
050051275186*1.000*7.56
0050051514414*0.000*5.59
0050051514438*0.000*5.34
0050051514421*0.000*5.34
5902704997585*1.000*2.44
5902704998698*0.000*3.23
5902704998056*2.000*3.55
5902704998858*2.000*7.97
5902704999053*2.000*2.09
5902704998834*2.000*4.80
5902704998889*3.000*2.66
5410267710027*1.000*10.38
5902704996502*0.000*10.87
5902704996496*1.000*11.36
5902704995345*1.000*14.04
5902704995352*1.000*16.42
5902704995369*1.000*19.02
5902704992719*1.000*16.83
5902704992702*0.000*15.04
5902704992771*1.000*15.83
5902704993587*1.000*22.33
5902704993570*1.000*26.34
5902704992801*0.000*8.67
5902704992795*1.000*10.87
5902704992788*1.000*12.03
5902704002500*1.000*12.20
5902704002517*1.000*20.33
5902704002524*1.000*24.69
5902704002531*1.000*27.62
5902704001671*0.000*7.29
5902704002166*0.000*7.80
3031449636564*2.000*7.80
5902704997363*1.000*13.47
5902704997349*1.000*11.30
5902704997356*1.000*9.67
5902704003118*0.000*14.04
3031449560197*0.000*25.69
5902704003095*1.000*14.07
5902704003101*0.000*12.33
5902704993266*0.000*12.60
5902704993259*2.000*14.93
5902704993235*2.000*13.39
5902704993228*1.000*16.07
5902704993242*1.000*13.55
5902704996601*1.000*4.80
5902704996595*1.000*4.96
5902704996625*1.000*4.72
5902704996618*0.000*5.34
5902704997455*0.000*25.26
5902704002159*1.000*7.80
5902704003125*1.000*12.74
5902704995215*2.000*8.29
5902704002463*1.000*24.31
5902704002456*1.000*26.15
5902704002449*0.000*27.48
5902704001657*2.000*11.76
5902704995390*1.000*10.22
3543534964365*1.000*8.67
3031449660781*1.000*6.72
5902704994263*3.000*3.01
5902704995376*0.000*13.41
5902704997073*1.000*7.62
5902704997400*1.000*16.26
5902704997486*1.000*10.89
5902704997097*1.000*7.37
5902704995222*1.000*4.96
5902704997264*1.000*3.55
5902704997202*0.000*5.61
5902704997196*1.000*5.34
5902704997257*1.000*4.07
5902704997295*1.000*4.53
5902704997318*0.000*3.72
5902704997301*1.000*4.04
5902704997004*2.000*8.92
5902704997028*0.000*5.20
5902704997011*1.000*6.80
5902704996632*1.000*6.07
5902704998865*1.000*4.37
5902704998841*0.000*2.92
3031449639107*0.000*17.86
3031449639497*4.000*17.86
3031449639091*0.000*16.83
963948*4.000*17.86
3031449638957*3.000*16.83
3031449638988*9.000*16.83
3031449638964*1.000*16.83
3031449638971*0.000*16.83
3031449639435*3.000*12.03
3031449639404*3.000*12.03
3031449639428*1.000*12.98
3031449639411*2.000*12.03
5902704996199*3.000*8.37
5902704996205*1.000*8.54
5902704996182*1.000*9.35
5902704996175*0.000*1.44
5902704995765*0.000*5.34
5902704995772*0.000*5.67
5902704995789*0.000*6.15
731509190250*0.000*6.32
5902704995901*1.000*8.05
5902704995659*1.000*10.46
5902704995918*2.000*8.43
5902704996137*3.000*3.66
5902704996120*2.000*3.15
5902704996113*2.000*3.15
5902704996076*2.000*3.15
5902704996069*2.000*4.77
5902704996106*1.000*6.97
5902704996014*2.000*5.99
5902704996007*2.000*5.99
5902704995994*1.000*5.77
5902704995987*2.000*5.59
5902704995970*1.000*5.91
5902704995956*1.000*5.99
5902704995949*1.000*5.99
5902704995932*3.000*5.91
5902704995925*1.000*5.59
5902704995642*2.000*11.28
5902704996038*1.000*3.96
5902704996021*2.000*3.96
5902704998650*2.000*2.68
5902704998667*670.000*0.12
5902704994331*190.000*0.14
3031440403011*1.000*9.57
5410267507986*1.000*29.24
8713885021634*0.000*24.31
5902704993051*4.000*98.11
5902704993044*0.000*63.33
5902704994362*1.000*32.52
5902704992672*3.000*101.63
5902704131859*0.000*35.69
5902704992733*2.000*142.28
215131*1.000*16.83
215132*1.000*16.83
5902704993020*5.000*26.83
5902704994393*1.000*69.02
5902704994287*0.000*79.67
413159*2.000*18.62
413118*1.000*18.62
5902704134751*1.000*121.93
5902704130975*0.000*148.78
413115*0.000*130.00
413096*0.000*130.00
050051275216*0.000*10.49
050051275223*0.000*10.49
5410267507764*0.000*20.22
5902704133419*0.000*13.01
050051380507*0.000*18.51
5902704994676*0.000*4.61
5902704993709*0.000*9.24
5902704003248*1.000*8.02
5902704999169*1.000*8.02
3031449510963*0.000*10.79
3031449635413*1.000*7.82
3031449638391*3.000*5.04
5410267503865*0.000*29.24
5410267800803*1.000*29.24
5410267507832*1.000*23.90
5410267507801*1.000*25.20
5410267761012*0.000*13.80
8033891641467*0.000*19.98
8033891641450*1.000*22.17
5903587331343*0.000*10.54
5903587200038*2.000*10.06
5903587250019*10.000*8.07
5903587250026*3.000*8.05
5903587250033*0.000*9.00
5903587250040*0.000*8.06
5903587250057*2.000*8.05
5903587210228*0.000*9.11
5903587210310*0.000*10.14
5903587200045*1.000*9.98
5903587210419*1.000*10.46
5903587210143*2.000*8.11
5903587581052*0.000*6.70
5903587960031*1.000*21.44
5903587960048*1.000*13.41
5903587960062*1.000*13.41
5903587780011*4.000*11.30
5903587780028*5.000*11.30
5903587780035*1.000*11.30
5903587780042*6.000*11.30
5903587780059*5.000*11.30
5903587050169*2.000*17.29
5903587050268*0.000*17.29
5903587050367*0.000*16.48
5903587050183*1.000*13.90
5903587050282*1.000*13.47
5903587050381*1.000*14.12
5903587050589*1.000*13.47
5903587050688*1.000*11.06
5903587421211*1.000*20.65
5903587421228*1.000*20.65
5903587421235*1.000*20.30
5903587421266*1.000*21.57
5903587620614*3.000*7.15
5903587620713*0.000*6.24
5901370024205*0.000*9.08
5900516400163*4.000*5.19
5905710003622*3.000*4.37
5905710003639*3.000*3.11
5905710000188*2.000*4.56
5905710000218*1.000*6.83
5905710000256*2.000*6.99
5905710000287*1.000*4.13
5905710000331*1.000*6.75
5905710000386*1.000*6.75
5905710000447*2.000*7.13
5905710003615*2.000*2.73
5900793002487*0.000*6.83
5900793002814*2.000*8.11
5908311239018*0.000*1.55
5900516400316*0.000*5.62
5908311239025*0.000*2.59
5900516400309*3.000*2.22
5901887006800*0.000*2.11
4056800976195*0.000*12.10
4056800975808*0.000*13.74
4056800100545*1.000*11.46
4056800739721*1.000*14.20
4056800739790*1.000*12.96
4056800100002*1.000*10.72
4056800100576*1.000*11.40
4056800100354*1.000*13.55
4056800100064*1.000*14.24
4056800739769*0.000*14.45
4056800100385*1.000*13.96
4056800739837*1.000*14.23
4056800910823*1.000*13.74
4056800674275*0.000*12.11
4056800114092*2.000*11.28
4056800114061*2.000*12.11
4056800946679*0.000*12.09
40568225*1.000*6.15
4056800114139*2.000*12.09
4056800910854*1.000*11.28
4056800910960*1.000*13.96
4056800910885*1.000*11.28
4056800012404*0.000*11.28
4056800730797*0.000*12.11
4056800738359*2.000*11.28
4056800965847*1.000*11.28
4056800114047*1.000*8.86
4056800114085*1.000*11.28
4056800114078*3.000*10.49
4056800640065*4.000*11.14
4056800195619*2.000*11.14
4056800674305*1.000*10.49
4056800965793*1.000*11.28
4056800561735*1.000*11.28
4056800674077*2.000*12.11
4056800114733*1.000*11.28
4056800946709*1.000*11.28
4056800730827*1.000*12.11
4056800114788*0.000*11.28
4056800183814*1.000*12.11
4056800012428*1.000*11.14
4056800965762*1.000*12.09
4056800114726*1.000*11.28
4056800640249*1.000*11.28
4056800801640*1.000*11.14
4056800673957*0.000*19.11
4056800910786*0.000*12.09
4056800803132*0.000*12.09
4056800114948*1.000*13.01
4056800875900*3.000*12.66
4056800023943*1.000*12.66
4056800023226*2.000*11.46
4056800875542*1.000*11.46
4056800023011*1.000*11.46
4056800023028*1.000*12.52
4056800023035*1.000*11.46
4056800023042*2.000*11.46
4056800756827*1.000*12.52
4056800023066*0.000*11.46
4056800620173*2.000*11.46
4056800899166*2.000*11.46
4056800827862*1.000*11.46
4056800620142*3.000*11.46
4056800899180*0.000*11.46
4056800756858*1.000*11.46
4056800023141*1.000*11.46
4056800023165*2.000*11.63
4056800023301*3.000*11.46
4056800620111*1.000*11.46
4056800023189*3.000*11.46
4056800023202*1.000*11.46
4056800023219*1.000*11.46
4056800998470*0.000*16.51
4056800998517*1.000*16.51
4056800998678*1.000*18.28
4056800999071*1.000*16.51
4056800998753*1.000*16.51
4027800021307*4.000*6.42
4027800015504*2.000*12.11
8801038116068*0.000*17.07
8801038116181*5.000*5.77
4027800017560*1.000*35.75
4027800410408*1.000*3.80
4027800410804*0.000*4.28
4027800010707*10.000*3.17
4027800010882*0.000*3.07
4027800093304*3.000*7.32
4027800020805*1.000*8.54
4027800513109*1.000*28.37
4027800009602*1.000*41.46
4027800012701*2.000*19.11
4027800020706*2.000*12.25
5904154062554*1.000*22.40
5904154062516*1.000*22.74
5904154062714*0.000*20.24
5904154061083*1.000*10.87
5904154061472*1.000*8.98
5904154061601*1.000*9.05
5904154061489*0.000*9.05
5904154061175*1.000*4.37
5904154069126*0.000*80.49
44556*0.000*80.49
4015400165804*3.000*3.44
5900516310479*1.000*5.96
7310791193892*7.000*4.90
5900516310387*3.000*3.45
5900516310851*2.000*4.62
5900516310332*1.000*4.20
5900516310431*2.000*2.64
5900516310554*3.000*1.81
5414666001489*0.000*14.93
3573552101244*1.000*26.99
3573551100576*2.000*28.86
*1.000*8.13
*0.000*18.35
*2.000*18.37
3573551100552*1.000*19.51
3573552100919*0.000*19.51
3573552104535*1.000*19.51
3573551101580*0.000*19.51
3573552100025*0.000*19.51
5901501001532*1.000*7.94
5901501000122*1.000*8.05
5901501001501*1.000*7.13
5901501001518*1.000*8.05
3014230021237*1.000*14.23
3014230021039*2.000*19.74
5902880040037*3.000*3.98
5900156007173*0.000*3.50
5902305000141*0.000*3.96
5414666001953*0.000*14.55
3391591000393*3.000*14.55
5900652243464*2.000*21.11
5900652243471*1.000*21.93
5907569187232*1.000*15.91
5907569187386*1.000*0.00
5907569186631*0.000*15.65
5907569186174*2.000*16.72
5907569186129*2.000*15.48
5907569188703*1.000*17.69
5900652243501*1.000*21.93
5905933444226*2.000*19.19
5907569185276*3.000*21.54
5907569183487*4.000*18.54
5907569183470*2.000*18.70
5907569184606*2.000*20.30
5907569186648*0.000*7.37
5907569184651*2.000*20.30
5907569188925*0.000*17.89
5907690127541*1.000*16.07
5907569187225*0.000*16.33
5907569186617*3.000*15.54
5907569187041*2.000*13.66
5907569185771*0.000*18.96
5907569186990*0.000*15.20
5907569184590*1.000*18.34
5907569183555*2.000*19.35
5900652243556*2.000*19.35
5907569183685*2.000*18.54
5907569189656*3.000*0.00
5907569186044*1.000*19.35
5900652243570*1.000*19.43
44412*3.000*5.67
5907569183494*3.000*17.89
77858*4.000*6.50
5907569183722*0.000*13.90
5900652243488*2.000*18.67
5907569188086*1.000*17.64
5907569187836*2.000*15.46
5907569184613*0.000*15.32
5907569184620*0.000*19.24
5907569188079*1.000*15.36
5907569187119*3.000*17.76
5907569187997*1.000*18.37
5907569183401*1.000*17.64
5907464412156*1.000*16.59
5907569181193*0.000*17.62
5907569189014*0.000*18.11
5907569186488*1.000*15.70
5907569188130*0.000*20.30
5907569184705*0.000*13.85
5907569184712*2.000*17.86
5907569187508*2.000*14.46
5907569186143*0.000*19.35
5907569187034*0.000*18.57
5907569187973*1.000*16.50
5907569183395*4.000*19.35
5907569185238*0.000*16.23
5907569187430*1.000*16.82
5907569184576*1.000*18.34
5907569183623*1.000*17.37
5907569189748*1.000*19.57
5907569183784*1.000*19.51
5907569186136*0.000*15.05
5907569189670*1.000*14.74
5907569183616*1.000*14.20
5907569187812*0.000*17.89
5907569181803*0.000*16.12
5907569186082*1.000*19.73
5907569188659*1.000*16.54
5907690127619*1.000*14.77
5907569184668*2.000*18.54
5907569187133*0.000*18.70
5907569188918*1.000*16.91
5907569187980*0.000*15.28
5907464410145*1.000*15.92
5907569183296*1.000*15.41
5907569183586*1.000*17.15
5907569183289*1.000*14.47
5903545002469*0.000*14.77
3573551100729*1.000*26.99
5425017732464*0.000*14.63
5425017732389*3.000*14.63
5425017732341*2.000*10.49
5425017736578*0.000*20.61
3760060360984*0.000*14.63
3760060360953*0.000*14.63
5901468900176*0.000*10.57
5901468900190*0.000*10.57
3573552104078*2.000*19.27
3573552102227*2.000*30.08
5414666001366*2.000*14.12
5414666001373*1.000*10.97
3501982100261*3.000*18.70
5414666002257*0.000*18.59
5414666010986*0.000*18.59
5425017731016*0.000*13.24
8715658999799*1.000*21.34
3573551101238*0.000*18.71
3468080145436*1.000*21.44
3573551100446*2.000*27.07
6924574500671*1.000*23.50
6924574582486*1.000*24.83
6924574582325*1.000*18.70
3442151008103*0.000*27.98
3442151006345*0.000*24.31
3442151009629*1.000*39.43
3442151009247*1.000*36.99
6924574503078*1.000*18.54
5902020965190*1.000*18.54
6924574583636*0.000*18.62
3442151008981*1.000*28.46
3442151006000*0.000*30.81
6924574520105*1.000*21.06
6924574510106*0.000*20.73
6924574584329*1.000*18.70
3442151009261*0.000*36.99
5906588002502*0.000*17.89
6924574585395*1.000*17.89
3442150606140*1.000*28.46
3442151005829*2.000*19.67
3442151008875*0.000*27.24
6924574588419*3.000*20.33
3442151008813*2.000*29.19
3442151008776*1.000*37.32
5906588002137*0.000*24.83
5902020965138*0.000*18.62
6924574581694*0.000*18.62
3442151008882*1.000*17.48
3442151008899*0.000*17.48
3442151009292*1.000*31.30
3442151008943*1.000*34.88
3442151009346*1.000*30.08
6924574560064*0.000*23.98
3442151007915*0.000*29.84
3442151009650*1.000*39.43
3442151009353*1.000*40.63
3442151008288*2.000*30.89
3442151006291*0.000*28.17
3442151009131*1.000*36.10
3442151009513*1.000*36.18
3442151008660*1.000*33.90
6924574586897*1.000*17.89
6924574581182*1.000*22.68
6924574505676*1.000*17.89
3442151007625*0.000*30.54
6924574505997*0.000*17.89
3760133200148*0.000*19.84
6924574501982*0.000*18.62
6924574502989*0.000*17.48
3442151009568*0.000*35.77
6944329700057*0.000*24.07
6924574589645*1.000*18.54
3442151008844*0.000*29.27
6924574501692*0.000*23.05
3442151008097*1.000*29.27
3442151007878*1.000*26.83
6924574504112*1.000*23.50
3442151009582*1.000*27.24
3442151006574*1.000*28.86
6924574501289*1.000*18.62
6924574581281*1.000*17.24
3442151007465*1.000*36.99
6924574591686*1.000*20.24
6924574589683*1.000*18.05
3442151006932*0.000*29.05
3442151009056*1.000*36.10
6924574510038*0.000*28.46
6924574530036*0.000*28.46
6924574589751*0.000*18.46
3442151007885*1.000*36.10
3442151008769*1.000*37.37
3442151006093*1.000*33.90
6924574581335*0.000*26.02
3442151007373*1.000*36.99
3442151008936*1.000*33.33
8715658999928*1.000*20.33
8715658999225*0.000*16.99
6924574520280*0.000*28.46
3442151008059*1.000*18.29
6924574587351*1.000*16.02
5906609080519*2.000*15.61
802822001650*1.000*14.31
3573551101030*2.000*18.05
5411085001878*0.000*16.75
5907709921184*1.000*17.07
5907709921290*0.000*17.07
5907709921054*0.000*13.39
5907709921214*0.000*13.39
5907709921313*2.000*17.07
5907709921405*2.000*17.05
5907709921177*2.000*18.67
5907709921320*3.000*19.43
5907709921191*0.000*18.67
5907709921382*0.000*18.67
5907709921351*1.000*17.07
5907709921252*0.000*13.39
5907709921375*2.000*19.43
5907709921238*1.000*13.39
5907709921269*1.000*13.39
5907709921160*2.000*18.67
5907709921221*0.000*18.67
5907709921245*1.000*16.83
5907709921276*1.000*15.85
5907709921344*1.000*18.67
5425017730910*0.000*18.29
3573551102198*2.000*20.34
5414666001748*2.000*15.42
5902880040044*3.000*3.98
5902305000134*0.000*3.96
3473460001035*0.000*16.24
5900111008016*4.000*9.57
8712828900951*0.000*10.99
5414666001793*0.000*15.42
5414666002103*0.000*12.52
8715658969891*0.000*16.14
8715658999157*0.000*24.37
3573552100186*0.000*19.16
3442151006284*1.000*20.30
3509165891289*0.000*18.00
3509165891272*1.000*26.02
5900536220314*0.000*1.51
5903936010547*1.000*2.50
5900536232331*1.000*4.82
5905605000026*0.000*1.23
5900942881000*2.000*2.60
5900536232355*1.000*9.65
5900536104409*0.000*20.24
5902506001213*0.000*2.20
5900536232898*3.000*6.91
5903876403164*0.000*2.52
5902506002050*2.000*3.37
5900536252216*1.000*7.24
3468080148222*1.000*6.97
3468080112070*0.000*8.59
5906372754198*24.000*0.65
5903894000260*2.000*1.85
5903894100021*7.000*3.01
5014697038609*3.000*16.18
5014697035707*3.000*7.74
3179630005901*1.000*7.11
5902255080057*1.000*12.11
5902255080088*1.000*12.93
5901887000082*1.000*6.75
5901887005414*1.000*8.75
5901887019435*1.000*8.11
5901887019459*1.000*8.11
5901887020066*1.000*8.11
5901887019473*1.000*8.21
5901887019480*1.000*8.11
5901887005018*0.000*6.37
5901887019381*5.000*5.61
5901887005742*1.000*5.53
5901887005704*1.000*9.42
5901887005711*1.000*9.42
5901887025627*1.000*9.91
5901887001720*1.000*7.02
5901887001713*0.000*7.02
5901887021889*3.000*7.46
5901887013518*1.000*5.24
5901887013532*2.000*5.24
5901887009078*3.000*4.37
5901887002178*0.000*4.88
5901887009047*0.000*3.67
5901887009054*0.000*4.85
5901887005360*0.000*6.89
5901887002413*2.000*7.24
5901887002444*1.000*6.58
5901887017028*1.000*10.16
5901887017035*1.000*11.30
5901887017042*1.000*8.94
5901887017004*1.000*9.43
5901887002154*2.000*6.32
5901887002109*1.000*7.31
5901887000174*3.000*5.66
5901887003151*2.000*7.07
5901887000136*2.000*7.48
5901887000105*1.000*3.66
5901887000044*3.000*4.10
5901887000143*0.000*3.50
5901887000167*2.000*6.42
5901887000440*2.000*6.59
5901887000204*1.000*6.02
5901887000327*1.000*6.00
5901887000334*0.000*4.07
5901887014447*2.000*6.42
5901887918813*0.000*1.19
5901887918790*0.000*1.19
5901887918820*0.000*1.19
5901887918806*0.000*1.19
5901887012139*1.000*7.66
5901887000150*3.000*3.72
5901887005001*3.000*7.98
5901887007357*1.000*6.42
5901887009917*0.000*6.02
5901887001836*2.000*6.91
5901887001812*2.000*6.50
5901887001829*1.000*6.46
5901887009405*1.000*7.24
5901887009436*1.000*5.53
5901887009450*1.000*5.04
5901887009467*1.000*7.48
5901887003649*1.000*3.75
5901887003632*1.000*3.75
5901887020301*0.000*7.98
5901887023296*2.000*6.99
5901887023357*2.000*4.88
5901887023319*1.000*10.81
5901887023241*1.000*8.94
5901887025658*3.000*9.11
5901887021773*1.000*13.54
5901887021766*1.000*14.23
5901887004318*1.000*14.39
5901887001300*1.000*5.68
5901887009900*0.000*6.42
5901887001287*2.000*4.41
5901887001584*0.000*7.25
5901887001638*1.000*4.47
5901887000013*3.000*3.98
5901887001355*2.000*4.07
5901887005506*1.000*7.34
